tag_continent,tag_superregion,tag,character_tag,first_name,nickname,culture,religion,adm,dip,mil,birth_date,death_date,birth_place,ruler_traits,dynasty,female,ruler_term_start,ruler_term_end,regnal_number
serpentspine,east_serpentspine_superregion,M02,M02_buluhe,buluhe,,silent_harimari,high_philosophy,48,32,80,1397.4.2,,hollow_den,,of_the_shrouded_claw,,1444.1.1,,
serpentspine,west_serpentspine_superregion,M05,M05_feruk,feruk,,skinburner_goblin,goblinic_shamanism,16,48,80,1405.11.4,,molten_core,,burnt_skin,,1432.3.17,,
oceania,kanolowele_superregion,N00,N00_mahuixoa_6,mahuixoa,,poplacoa,volcanic_truth,80,64,96,1427.9.4,,anbennar6155,,cueurnhox<,,1437.9.4,,6.0
oceania,kanolowele_superregion,N01,N01_itzelani,itzelani,,poplacoa,volcanic_truth,32,64,64,1407.7.19,,anbennar6182,,katlmaca,yes,1427.7.19,,
oceania,kanolowele_superregion,N02,N02_nuteurzotlake,nuteurzotlake,,poplacoa,volcanic_truth,48,16,80,1397.7.22,,anbennar6156,,teziki,,1427.7.19,,
oceania,kanolowele_superregion,N04,N04_makotli,makotli,,poplacoa,volcanic_truth,48,80,32,1408.8.12,,anbennar6158,,hacnaitlake,yes,1427.7.19,,
oceania,kanolowele_superregion,N05,N05_manuihe,manuihe,,haloalao,endless_ocean,32,80,32,1420.9.6,,anbennar6200,,mokaipu'a,yes,1443.1.20,,
oceania,kanolowele_superregion,N06,N06_ninicta_2,ninicta,,tluinuhi,speaking_memory,96,48,16,1413.8.12,,anbennar6935,,meurkinikeur,yes,1432.7.19,,2.0
oceania,kanolowele_superregion,N07,N07_nuayinono_1,nuayinono,,tluinuhi,speaking_memory,48,48,32,1401.7.10,,anbennar6931,,tlakehau,,1420.7.10,,1.0
oceania,kanolowele_superregion,N09,N09_kitlaiko,kitlaiko,,mautpokla,volcanic_truth,32,96,48,1403.2.10,,anbennar6919,,cueurnhox<,yes,1443.2.10,,
oceania,kanolowele_superregion,N11,N11_hohita,hohita,,xoitlonua,volcanic_truth,0,48,64,1377.2.10,,anbennar6172,,nahultoqui,,1403.2.10,,
oceania,kanolowele_superregion,N15,N15_izelkapa_3,izelkapa,,tluinuhi,speaking_memory,48,32,32,1420.4.09,,anbennar6915,,mahuitleheca,,1443.2.10,,3.0
oceania,kanolowele_superregion,N16,N16_just,just,leave_it_as_a_placeholder_for_now.,xoitlonua,volcanic_truth,96,32,32,1413.2.10,,anbennar6178,,i'm_going_to_get_back_to_yayacahai,,1440.2.10,,
oceania,kanolowele_superregion,N17,N17_ninhua,ninhua,,taupotzlo,speaking_memory,32,64,48,1397.11.10,,anbennar6870,,quetzelkohi,,1420.11.10,,
oceania,kanolowele_superregion,N18,N18_jonganek,jonganek,,seacrest_ogre,volcanic_truth,64,48,32,1410.2.2,,anbennar6869,,murandaman,,1444.1.20,,
oceania,kanolowele_superregion,N19,N19_kaiktoa_2,kaiktoa,,xoitlonua,volcanic_truth,64,32,32,1376.1.18,,anbennar6166,,tlatehuiolo,yes,1397.8.14,,2.0
oceania,kanolowele_superregion,N22,N22_yotlap<tlake,yotlap<tlake,,xoitlonua,volcanic_truth,32,80,48,1412.10.10,,anbennar6181,,ayueheca,yes,1422.10.10,,
oceania,kanolowele_superregion,N24,N24_kanemoa,kanemoa,,kaukai,speaking_memory,32,80,32,1408.7.13,,anbennar6183,,manopu'a,yes,1444.2.10,,
oceania,kanolowele_superregion,N28,N28_akuao'olelo,akuao'olelo,,kapelami,speaking_memory,96,96,0,1330.9.4,,anbennar6199,,muakila,,1437.9.4,,
oceania,kanolowele_superregion,N29,N29_kimo_3,kimo,,kapelami,speaking_memory,48,64,16,1409.7.13,,anbennar6203,,maliepu'a,,1420.2.10,,3.0
oceania,kanolowele_superregion,N32,N32_cotlake,cotlake,,tluinuhi,endless_ocean,64,64,16,1404.9.9,,anbennar6901,,tepaunua,,1439.9.9,,
oceania,kanolowele_superregion,N33,N33_xochitui_2,xochitui,,tluinuhi,volcanic_truth,16,16,80,1402.9.9,,anbennar6902,,tepaunua,,1422.9.9,,2.0
oceania,kanolowele_superregion,N35,N35_leolani_1,leolani,,kaukai,endless_ocean,80,64,64,1416.7.16,,anbennar6180,,houpu'a,,1434.7.16,,1.0
oceania,kanolowele_superregion,N36,N36_neur'hu_2,neur'hu,,holoino,endless_ocean,32,96,16,1426.11.10,,anbennar6863,,p++hakukeurkela,,1443.11.10,,2.0
oceania,kanolowele_superregion,N38,N38_kaik++'ula_1,kaik++'ula,,kahuipa,speaking_memory,32,16,48,1396.9.6,,anbennar6891,,hakiokalpu'a,,1420.1.20,,1.0
oceania,kanolowele_superregion,N41,N41_manakui,manakui,'the_grim',wailana,speaking_memory,48,0,96,1419.10.9,,anbennar6881,,nakoapu'a,,1440.1.14,,
oceania,kanolowele_superregion,N42,N42_ulani_3,ulani,,wailana,speaking_memory,16,32,96,1399.2.2,,anbennar6879,,kanekalaupu'a,,1402.1.20,,3.0
oceania,kanolowele_superregion,N43,N43_nohea_2,nohea,,kapelami,speaking_memory,80,32,0,1395.5.18,,anbennar6872,,emenapu'a,,1415.5.18,,2.0
oceania,kanolowele_superregion,N44,N44_ka'ike'i_1,ka'ike'i,,holoino,endless_ocean,48,16,80,1394.7.16,,anbennar6194,,hululepopu'a,,1422.7.16,,1.0
oceania,kanolowele_superregion,N47,N47_manuihe_1,manuihe,,molopai,endless_ocean,48,80,32,1391.12.10,,anbennar6878,,alamekupu'a,,1415.5.18,,1.0
oceania,kanolowele_superregion,N49,N49_inoa,inoa,,holoino,endless_ocean,32,48,96,1404.3.6,,anbennar6227,,kiamoapu'a,yes,1440.11.1,,
oceania,kanolowele_superregion,N54,N54_ikaika_7,ikaika,,holoino,speaking_memory,64,0,48,1417.10.6,,anbennar6232,,kaimanapu'a,,1436.10.6,,7.0
oceania,kanolowele_superregion,N55,N55_keoloha_6,keoloha,,holoino,endless_ocean,64,32,16,1416.12.10,,anbennar6235,,oneahokapu'a,,1433.6.20,,6.0
oceania,kanolowele_superregion,N56,N56_ion'ala_1,ion'ala,,holoino,endless_ocean,16,32,80,1413.11.10,,anbennar6234,,kau'i'noepu'a,,1427.7.16,,1.0
oceania,hinuilands_superregion,N57,N57_hoh<ke'i,hoh<ke'i,,holoino,endless_ocean,32,96,32,1426.11.10,,vyr_cirentyn,,ula'ahipu'a,,1443.11.10,,
oceania,kanolowele_superregion,N58,N58_abotir_3,abotir,,seacrest_ogre,volcanic_truth,48,16,64,1409.2.2,,anbennar6867,,aguapik,,1429.1.20,,3.0
oceania,kanolowele_superregion,N60,N60_aris,aris,'sea_breaker',seacrest_ogre,volcanic_truth,32,64,48,1404.9.6,,anbennar6167,,jaransegara,,1420.1.20,,
oceania,kanolowele_superregion,N61,N61_noho'oloho,noho'oloho,'shellkeeper',kapelami,speaking_memory,48,80,0,1395.11.11,,anbennar6871,,likopu'a,,1443.1.1,,
oceania,kanolowele_superregion,N62,N62_'soaking,'soaking,head'_yolyamanic,xoitlonua,endless_ocean,0,48,0,1404.2.10,,anbennar6184,,a'olemua,,1443.2.10,,
oceania,kanolowele_superregion,N63,N63_tusomuja_1,tusomuja,,seacrest_ogre,volcanic_truth,80,64,16,1389.9.6,,anbennar6188,,wibisono,yes,1412.1.20,,1.0
oceania,kanolowele_superregion,N64,N64_abotir,abotir,,seacrest_ogre,volcanic_truth,64,0,64,1389.4.09,,anbennar6937,,sateranu,,1400.2.10,,
oceania,kanolowele_superregion,N65,N65_ulpotlake_2,ulpotlake,,mautpokla,volcanic_truth,32,80,80,1382.1.10,,anbennar6928,,natlaxi,,1420.1.1,,2.0
oceania,kanolowele_superregion,N67,N67_marmo,marmo,,seacrest_ogre,volcanic_truth,48,64,48,1408.11.10,,anbennar6176,,banjar,,1438.11.11,,
oceania,kanolowele_superregion,N68,N68_satria,satria,vi_'the_lesser',seacrest_ogre,volcanic_truth,0,16,16,1400.3.1,1444.12.11,anbennar6175,,tungall,,1415.3.5,1444.12.11,
oceania,kanolowele_superregion,N69,N69_meurkinikeur,meurkinikeur,,taupotzlo,volcanic_truth,64,80,32,1426.11.10,,anbennar6868,,kamu_lulakua,,1444.01.10,,
oceania,kanolowele_superregion,N71,N71_gokui_1,gokui,,mokaika,speaking_memory,0,48,96,1416.11.10,,anbennar6212,,sadalapu'a,,1441.6.20,,1.0
oceania,kanolowele_superregion,N80,N80_ingenelaw_1,ingenelaw,,skyfall_ogre,infinite_self,64,64,32,1401.7.10,,rnw,,amodmope,,1426.1.1,,1.0
oceania,kanolowele_superregion,N82,N82_kidien,kidien,,atuganum,infinite_self,64,48,64,1408.1.10,,rnw,,narugetwa,yes,1440.1.1,,
oceania,kanolowele_superregion,N83,N83_apie,apie,,atuganum,infinite_self,48,48,32,1405.8.21,,rnw,,bonbiaben,,1425.8.8,,
oceania,kanolowele_superregion,N85,N85_tumea_1,tumea,,momoki,infinite_self,32,32,80,1395.8.21,,rnw,,tekaten,,1410.8.21,,1.0
oceania,kanolowele_superregion,N86,N86_isonas,isonas,'the_sword_of_justice',skyfall_ogre,infinite_self,64,16,96,1416.1.1,,rnw,,mitseli,,1436.1.10,,
oceania,kanolowele_superregion,N90,N90_gsemden_1,gsemden,,skyfall_ogre,infinite_self,96,48,16,1395.7.16,,rnw,,harutvi,,1425.7.16,,1.0
oceania,kanolowele_superregion,N91,N91_guntur_1,guntur,,sirimadsik_kobold,infinite_self,80,32,32,1402.11.10,,rnw,,usat,,1422.11.10,,1.0
oceania,kanolowele_superregion,N92,N92_lum_1,lum,,skyfall_ogre,infinite_self,64,48,16,1380.11.10,,rnw,,rimuy,,1421.11.10,,1.0
oceania,kanolowele_superregion,N93,N93_anumbari,anumbari,,skyfall_ogre,infinite_self,16,48,0,1408.11.10,,rnw,,obokita,,1440.11.10,,
oceania,kanolowele_superregion,N97,N97_dzatomukla_3,dzatomukla,,skyfall_ogre,infinite_self,32,80,16,1391.7.16,,rnw,,nokarin,,1425.7.16,,3.0
oceania,kanolowele_superregion,N98,N98_taygiawsu,taygiawsu,,badarari,infinite_self,64,64,48,1394.11.10,,rnw,,igotudiaken,,1430.11.10,,
oceania,kanolowele_superregion,N99,N99_bduraken,bduraken,,atuganum,infinite_self,0,96,0,1382.11.10,,rnw,,akalilin,,1402.11.10,,
asia,rahen_superregion,R01,R01_jadur,jadur,,royal_harimari,high_philosophy,48,32,80,1417.10.5,,avhavubhiya,,of_the_silver_lash,,1444.1.1,,
asia,rahen_superregion,R02,R02_virajdendar,virajdendar,,royal_harimari,high_philosophy,16,80,64,1399.11.19,,sarkhashabid,,of_the_grand_paw,,1444.1.1,,
africa,bulwar_superregion,R03,R03_shivar,shivar,,royal_harimari,high_philosophy,64,80,48,1411.10.6,,davharral,,of_the_pouncing_tower,,1444.1.1,,
asia,rahen_superregion,R04,R04_naramar,naramar,,royal_harimari,high_philosophy,64,32,80,1389.11.1,,sardika,,of_the_azure_hide,,1444.1.1,,
asia,rahen_superregion,R05,R05_devaraya,devaraya,,muthadhaya,high_philosophy,48,64,48,1421.9.4,,tughayasa,,kamadeva,,1444.1.10,,
asia,rahen_superregion,R06,R06_mahipalar_1,mahipalar,,royal_harimari,high_philosophy,96,48,80,1398.2.6,,babhagama,,of_the_flower_oath,,1444.1.1,,1.0
asia,rahen_superregion,R07,R07_ishnar_7,ishnar,,shandibad,high_philosophy,16,80,48,1410.11.4,1460.5.1,sharaja,,jhuti,,1444.1.1,1460.5.1,7.0
asia,rahen_superregion,R08,R08_sahtiyar,sahtiyar,,royal_harimari,high_philosophy,16,16,96,1415.1.5,,tiltaghar,,of_the_falling_claw,,1444.1.1,,
asia,rahen_superregion,R09,R09_maurayadhwaj,maurayadhwaj,,royal_harimari,high_philosophy,80,64,96,1420.6.8,,tiltaghar,,of_the_flower_oath,,1444.1.1,,
asia,rahen_superregion,R10,R10_laxanyar_1,laxanyar,,royal_harimari,high_philosophy,48,64,80,1386.1.20,,sarnavan,,of_the_lotus_claw,,1444.1.1,,1.0
asia,rahen_superregion,R11,R11_jamma_2,jamma,,khedarid,high_philosophy,64,48,64,1383.4.21,,khadisrapur,,pirvand,,1444.1.1,,2.0
asia,rahen_superregion,R12,R12_ajnor,ajnor,,royal_harimari,high_philosophy,64,32,64,1369.11.29,,tilathi,,of_the_boundless_spirit,,1444.1.1,,
asia,rahen_superregion,R13,R13_haripaladeva,haripaladeva,,ghavaanaj,high_philosophy,64,16,32,1378.11.13,,ghavaghuundakhan,,rajavada,,1444.1.1,,
asia,rahen_superregion,R14,R14_poymewhijaya,poymewhijaya,,ghavaanaj,high_philosophy,16,16,16,1371.2.5,,maldeelakhan,,killa,,1444.1.1,,
asia,rahen_superregion,R15,R15_sahuji,sahuji,bhar,rasarhid,high_philosophy,16,64,32,1403.6.3,1453.7.1,nundujisbid,,unknown_dynasty,,1422.1.1,1453.7.1,
asia,rahen_superregion,R16,R16_haripaladeva,haripaladeva,,ghavaanaj,high_philosophy,48,32,64,1395.12.30,,sighajisbid,,pandhara,,1444.1.1,,
asia,rahen_superregion,R17,R17_ramchandrapant,ramchandrapant,,ghavaanaj,high_philosophy,48,80,32,1429.1.11,,vhigajiraal,,lala,,1444.1.1,,
asia,rahen_superregion,R18,R18_dhammayira,dhammayira,,ghavaanaj,high_philosophy,48,16,64,1401.5.25,,svijirghaal,,kala,,1444.1.1,,
asia,rahen_superregion,R19,R19_vijaysen_6,vijaysen,,royal_harimari,high_philosophy,48,80,32,1392.11.14,,sharaajaghal,,of_the_desert_thunder,,1444.1.1,,6.0
asia,rahen_superregion,R20,R20_anevyenghur_5,anevyenghur,,royal_harimari,high_philosophy,48,32,32,1377.4.27,,pordhatti,,of_the_white_paw,,1444.1.1,,5.0
asia,rahen_superregion,R21,R21_haripant,haripant,the_sly,sarisungi,high_philosophy,48,48,80,1413.6.3,1465.7.1,sarisung,,unknown_dynasty,,1437.3.1,1465.7.1,
asia,rahen_superregion,R22,R22_hemantsenar,hemantsenar,,royal_harimari,high_philosophy,16,48,96,1409.8.9,,khirnadhiman,,of_the_endless_moon,,1444.1.1,,
asia,rahen_superregion,R23,R23_regency,regency,for_shushuri_of_the_bloody_claw,rasarhid,high_philosophy,16,16,16,1.1.1,,keyattordha,,unknown_dynasty,,1444.1.1,,
asia,rahen_superregion,R24,R24_vallasenar,vallasenar,,royal_harimari,high_philosophy,80,48,64,1382.1.15,,thadarsaghol,,of_the_imperious_stripe,,1444.1.1,,
asia,rahen_superregion,R25,R25_ayusar,ayusar,,royal_harimari,high_philosophy,80,64,32,1410.3.25,,rayavhatimana,,of_the_endless_moon,,1444.1.1,,
asia,rahen_superregion,R26,R26_mahipalar,mahipalar,,royal_harimari,high_philosophy,48,96,64,1409.1.15,,khiraspid,,of_the_piercing_eye,,1444.1.1,,
asia,rahen_superregion,R27,R27_kameshwar_2,kameshwar,,ghankedhen,high_philosophy,64,80,0,1430.8.16,1493.11.4,tedham,,of_the_blue_flower,,1443.2.24,1493.11.4,2.0
asia,rahen_superregion,R28,R28_vasudeva_1,vasudeva,,ghankedhen,high_philosophy,80,48,32,1415.10.21,,dakhilamvi,,of_the_green_flower,,1433.4.12,,1.0
asia,rahen_superregion,R29,R29_vapyata_2,vapyata,,ghankedhen,high_philosophy,32,64,48,1406.6.27,,shekivad,,of_the_red_flower,,1432.4.12,,2.0
asia,rahen_superregion,R30,R30_bhavesh,bhavesh,,ghankedhen,high_philosophy,64,32,32,1402.3.7,,alkayivad,,of_the_purple_flower,,1440.10.7,,
asia,rahen_superregion,R31,R31_prannath_1,prannath,,ghankedhen,high_philosophy,32,16,64,1408.6.19,,sheramvi,,of_the_yellow_flower,,1427.2.14,,1.0
asia,rahen_superregion,R32,R32_madanpal_3,madanpal,,ghankedhen,high_philosophy,48,32,64,1396.1.10,,dagari,,of_the_pink_flower,,1423.10.7,,3.0
asia,rahen_superregion,R33,R33_vasumtir,vasumtir,,royal_harimari,high_philosophy,32,64,16,1403.12.30,,ghattub,,of_the_white_stripe,,1424.1.1,,
asia,rahen_superregion,R34,R34_gopalar,gopalar,,royal_harimari,high_philosophy,32,32,48,1407.7.23,,kamapar,,of_the_flower_oath,,1444.1.1,,
asia,rahen_superregion,R35,R35_vishwanathpant,vishwanathpant,,ghavaanaj,high_philosophy,48,32,32,1415.7.11,,banjibang,,kadam,,1444.1.1,,
asia,rahen_superregion,R36,R36_vapyatar_6,vapyatar,,royal_harimari,high_philosophy,32,48,96,1400.11.1,,endhuvi,,of_the_whispering_fist,,1444.1.1,,6.0
asia,rahen_superregion,R37,R37_harimar,harimar,'the_striped',royal_harimari,high_philosophy,32,32,96,1402.6.3,1445.7.1,kethur,,of_the_swift_paw,,1435.8.5,1445.7.1,
asia,rahen_superregion,R38,R38_saaga,saaga,,ndurubu,high_philosophy,64,32,64,1395.7.28,1433.11.11,sramaya,,sanukelborlan,,1413.11.11,1433.11.11,
asia,rahen_superregion,R38,R38_cheni,cheni,,dakinshi,high_philosophy,64,32,64,1405.7.28,1443.9.11,sramaya,,skyeye,,1433.11.11,1443.9.11,
asia,rahen_superregion,R38,R38_barid,barid,,surani,high_philosophy,64,32,64,1395.7.28,,sramaya,,szel-azka,,1443.9.11,,
asia,rahen_superregion,R39,R39_chandrasen_3,chandrasen,,royal_harimari,high_philosophy,48,32,32,1408.9.27,,amtarim,,of_the_noble_stripes,,1444.1.1,,3.0
asia,rahen_superregion,R40,R40_kirtir_1,kirtir,,royal_harimari,high_philosophy,80,32,32,1407.3.13,,ghundagar,,of_the_imperious_stripe,,1444.1.1,,1.0
asia,rahen_superregion,R41,R41_jayapalar_6,jayapalar,,royal_harimari,high_philosophy,32,16,16,1377.1.30,,amtujsaat,,of_the_golden_paw,,1444.1.1,,6.0
asia,rahen_superregion,R42,R42_jyotirishwar,jyotirishwar,,royal_harimari,high_philosophy,48,32,64,1404.11.12,,tudhina,,of_the_diligent_coil,,1444.1.1,,
asia,rahen_superregion,R43,R43_vasudev_5,vasudev,,primal_harimari,high_philosophy,16,64,80,1410.11.13,,tujgal,,of_the_feigning_claw,,1444.1.1,,5.0
asia,rahen_superregion,R44,R44_ghoshar,ghoshar,,royal_harimari,high_philosophy,48,48,64,1421.4.1,,shenral,,of_the_vengeful_gaze,,1444.1.1,,
asia,rahen_superregion,R45,R45_jadu,jadu,,primal_harimari,high_philosophy,64,48,80,1405.6.14,,umdaj,,of_the_shining_tooth,,1444.1.1,,
asia,rahen_superregion,R46,R46_raghudevar,raghudevar,,royal_harimari,high_philosophy,64,80,32,1410.11.3,,setarudhar,,of_the_thousand_strikes,,1444.1.1,,
asia,rahen_superregion,R47,R47_virajdendranarayan_5,virajdendranarayan,,royal_harimari,high_philosophy,32,32,64,1413.4.19,,setarbul,,of_the_thousand_strikes,,1444.1.1,,5.0
asia,rahen_superregion,R48,R48_dhasvas_7,dhasvas,,royal_harimari,high_philosophy,32,32,64,1399.8.7,,setapsim,,of_the_thousand_strikes,,1444.1.1,,7.0
asia,rahen_superregion,R49,R49_miyana_1,miyana,,royal_harimari,high_philosophy,32,64,80,1411.11.10,,parusad_bhola,,of_the_ruby_garden,yes,1436.1.1,,1.0
asia,rahen_superregion,R50,R50_birnayar_5,birnayar,,primal_harimari,high_philosophy,48,32,64,1401.7.3,,bharabagha,,of_the_crouching_shadow,,1444.1.1,,5.0
asia,rahen_superregion,R51,R51_indranayar_1,indranayar,,royal_harimari,high_philosophy,16,32,16,1359.12.7,,dhenijansar,,of_the_lotus_claw,,1444.1.1,,1.0
asia,rahen_superregion,R52,R52_manava_2,manava,,royal_harimari,high_philosophy,96,48,64,1409.2.17,1448.1.1,parusapa,,of_the_bloody_claw,,1444.1.1,1448.1.1,2.0
asia,rahen_superregion,R53,R53_ganyakanar,ganyakanar,,royal_harimari,high_philosophy,48,16,80,1390.2.17,,durdhinana,,of_the_lotus_claw,,1444.1.1,,
asia,rahen_superregion,R54,R54_hemantsenar_1,hemantsenar,,royal_harimari,high_philosophy,32,80,48,1419.10.7,,parusahan_saya,,of_the_iron_stripe,,1444.1.1,,1.0
asia,rahen_superregion,R55,R55_rarpun_3,rarpun,,royal_harimari,high_philosophy,80,32,64,1392.6.5,,dhurajaghan,,of_the_enlightened_star,,1444.1.1,,3.0
asia,rahen_superregion,R56,R56_vijaysenar_6,vijaysenar,,royal_harimari,high_philosophy,16,32,96,1429.1.2,,saddathar,,of_the_savage_jolt,,1444.1.1,,6.0
asia,rahen_superregion,R57,R57_vasudevar_6,vasudevar,,royal_harimari,high_philosophy,16,64,80,1401.7.3,,parus_panasur,,of_the_golden_paw,,1444.1.1,,6.0
asia,rahen_superregion,R58,R58_balabhata_2,balabhata,,royal_harimari,high_philosophy,80,48,48,1393.6.20,,sardiphadin,,of_the_forked_waters,,1444.1.1,,2.0
asia,rahen_superregion,R59,R59_bao,bao,li,szitu,devouring_path,32,96,48,1400.6.3,1477.7.1,khappur,,unknown_dynasty,,1421.3.1,1477.7.1,
asia,rahen_superregion,R60,R60_lorn,lorn,ramathipatei,chengrong,high_philosophy,80,48,32,1410.6.3,1459.7.1,sarkhani,,unknown_dynasty,,1441.7.9,1459.7.1,
asia,rahen_superregion,R61,R61_arimar_2,arimar,,royal_harimari,high_philosophy,80,64,48,1388.10.23,,rayavhashapal,,of_the_enlightened_star,,1444.1.1,,2.0
asia,rahen_superregion,R62,R62_moguwon,moguwon,,wolf_command,godlost,80,80,96,1396.2.8,,sarilavhan,,wolfborn,,1444.11.1,,
asia,rahen_superregion,R63,R63_ordash,ordash,,brown_orc,old_dookan,48,64,64,1410.10.4,,ghilakhad,,thunderfist,,1421.1.1,,
asia,rahen_superregion,R64,R64_brovag,brovag,,brown_orc,old_dookan,48,48,64,1410.10.4,,udapana,,bloodsong,,1430.1.1,,
serpentspine,east_serpentspine_superregion,R65,R65_khitro,khitro,,undergrowth_goblin,goblinic_shamanism,64,64,32,1410.10.4,,verkal_dromak,,blackstep,,1430.1.1,,
serpentspine,east_serpentspine_superregion,R66,R66_naum,naum,,undergrowth_goblin,goblinic_shamanism,64,32,48,1410.10.4,,tuwad-dhumankon,,stolen_gem,,1421.1.1,,
asia,rahen_superregion,R67,R67_moguwon,moguwon,,tiger_command,godlost,80,80,96,1396.2.8,,dhenijansar,,of_black_wolves,,1421.1.1,,
asia,vimdatrong_superregion,R68,R68_moguwon,moguwon,,elephant_command,godlost,80,80,96,1396.2.8,,khabtei_teleni,,of_black_wolves,,1421.1.1,,
asia,yanshen_superregion,R69,R69_moguwon,moguwon,,dragon_command,godlost,80,80,96,1396.2.8,,yanzhong,,of_black_wolves,,1421.1.1,,
asia,vimdatrong_superregion,R82,R82_gyar,gyar,cezan,goldscale_kobold,accretive_path,48,16,32,1382.7.3,,xerdgonfa,,-_six_points_path,,1411.4.25,,
asia,vimdatrong_superregion,R83,R83_ubici,ubici,,pezarangi_harpy,the_hunt,32,80,48,1418.7.31,,anbennar6300,,raene,yes,1433.10.19,,
asia,rahen_superregion,R98,R98_naramar,naramar,,royal_harimari,high_philosophy,48,80,64,1389.11.1,,sardika,,of_the_azure_hide,,1444.1.1,,
africa,east_sarhal_superregion,S11,S11_sykar_1,sykar,,cyazizeta_lizardfolk,beast_memory,32,48,32,1410.5.7,,anbennar5631,,clearnight,,1444.1.1,,1.0
africa,east_sarhal_superregion,S12,S12_anzadza_1,anzadza,,cyazizeta_lizardfolk,beast_memory,16,16,48,1386.5.13,,anbennar5626,,starwalker,,1444.1.1,,1.0
africa,taneyas_superregion,S13,S13_siltaru_1,siltaru,,arraskay_lizardfolk,anzalkatsa,64,32,32,1425.5.20,,golkhas,,riverspear,,1444.1.1,,1.0
africa,taneyas_superregion,S14,S14_ayralgaz_1,ayralgaz,,arraskay_lizardfolk,anzalkatsa,48,48,16,1424.6.26,,tara_nagaya,,stargazer,,1444.1.1,,1.0
africa,taneyas_superregion,S15,S15_dzankot_3,dzankot,,karshyray_lizardfolk,anzalkatsa,16,48,64,1416.7.15,,karshyr,,seabreaker,,1444.1.1,,3.0
africa,djinnakah_superregion,S16,S16_qalaad,qalaad,,suhratbi,rinta_seekers,64,32,48,1403.1.17,,magaalad_qasr,,salah,,1428.1.1,,
africa,djinnakah_superregion,S17,S17_haayow,haayow,,suhratbi,rinta_seekers,80,64,32,1407.1.17,,qasri_aqoon,,gure,,1440.1.1,,
africa,djinnakah_superregion,S18,S18_bakad,bakad,,dhebiji,rinta_seekers,32,32,64,1417.1.17,,qasri_maroodiqya,,amin,,1436.1.1,,
africa,djinnakah_superregion,S19,S19_hashraawi,hashraawi,mursal,dhebiji,rinta_seekers,48,32,48,1.1.1,,qasri_abeesooyinka,,unknown_dynasty,,1442.1.1,,
africa,djinnakah_superregion,S20,S20_yuusa,yuusa,,ashamadi,rinta_seekers,16,48,64,1393.1.17,,qasri_ubakhiyo,,noor,yes,1444.1.1,,
africa,djinnakah_superregion,S21,S21_shido,shido,,ashamadi,rinta_seekers,48,64,48,1419.1.17,,qasri_bariga,,geeseenim,,1436.1.1,,
africa,djinnakah_superregion,S22,S22_daacad,daacad,,ashamadi,rinta_seekers,48,32,96,1423.1.17,,hisraad,,noor,,1444.1.1,,
africa,east_sarhal_superregion,S24,S24_ifa_3,ifa,,yeteferen,sky_domain,64,80,32,1416.11.4,,fuulmana,,zor_hawi-biruk,,1444.10.1,,3.0
africa,east_sarhal_superregion,S25,S25_owe_5,owe,,yeteferen,sky_domain,32,64,16,1391.11.1,,fetengoni,,zor_kajen-aboma,,1444.10.1,,5.0
africa,east_sarhal_superregion,S26,S26_ante_2,ante,,sitewosi,sky_domain,64,64,48,1390.11.22,,saposakosa,,zor_fikra-marda,,1444.1.1,,2.0
africa,east_sarhal_superregion,S27,S27_mwasagore,mwasagore,,kombedak,beast_memory,80,48,32,1414.6.17,,kaziradoka,,imanzi,yes,1444.1.1,,
africa,east_sarhal_superregion,S28,S28_kwizera,kwizera,'snakekiller',kombedak,beast_memory,16,16,96,1415.11.14,,umsozi_bibikombewuni,,ibriaveja,yes,1444.1.1,,
africa,east_sarhal_superregion,S29,S29_akaliza,akaliza,'frogfriend',wakoodak,beast_memory,64,64,80,1414.2.5,,umsozi_wakoo,,umuhoza,yes,1444.1.1,,
africa,east_sarhal_superregion,S30,S30_kuende,kuende,'bringer_of_gifts',umsozidak,shadow_pact,48,0,80,1403.11.30,,balanka-bo,,urufkuzanzoka,yes,1444.11.10,,
africa,east_sarhal_superregion,S31,S31_kagoma,kagoma,,wakoodak,beast_memory,32,16,64,1415.2.26,,eusiwuni,,umutukomye,yes,1444.1.1,,
africa,east_sarhal_superregion,S32,S32_gahigi,gahigi,,umsozidak,beast_memory,0,32,80,1420.6.6,,gumti,,mushubi,,1444.1.1,,
africa,east_sarhal_superregion,S33,S33_haayow,haayow,,tanizu,beast_memory,0,16,80,1418.3.17,,komerumun,,uwineza,,1444.1.1,,
africa,taneyas_superregion,S34,S34_cheni,cheni,,cyazizeta_lizardfolk,beast_memory,48,48,64,1418.3.17,,yusazas,,mlimamuneba,yes,1444.1.1,,
africa,east_sarhal_superregion,S35,S35_kagoma,kagoma,,tanizu,beast_memory,64,48,32,1418.3.17,,gyumtihini,,agayonga,yes,1444.1.1,,
africa,east_sarhal_superregion,S36,S36_mlima,mlima,,tanizu,shadow_pact,32,64,48,1418.3.17,,igitikombe,,five_arrows,yes,1444.1.1,,
africa,east_sarhal_superregion,S37,S37_uwimbabazi,uwimbabazi,,tanizu,beast_memory,80,80,32,1402.3.17,,rom_ra_god,,lady_of_drums,yes,1444.1.1,,
africa,taneyas_superregion,S38,S38_yagoro,yagoro,,tanizu,beast_memory,64,64,64,1418.3.17,,gylgyra,,manyfriends,,1444.1.1,,
